Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
negative regulation of protein phosphorylation (GO:0001933)	108	2	2.71	-	.74	1.0	1.0	GO:0001933
regulation of neurotransmitter transport (GO:0051588)	108	2	2.71	-	.74	1.0	1.0	GO:0051588
sulfur compound biosynthetic process (GO:0044272)	108	2	2.71	-	.74	1.0	1.0	GO:0044272
telomere organization (GO:0032200)	108	2	2.71	-	.74	1.0	1.0	GO:0032200
amino acid catabolic process (GO:0009063)	108	2	2.71	-	.74	1.0	1.0	GO:0009063
gland morphogenesis (GO:0022612)	108	2	2.71	-	.74	1.0	1.0	GO:0022612
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	108	2	2.71	-	.74	1.0	1.0	GO:0010389
regulation of establishment of protein localization (GO:0070201)	540	10	13.57	-	.74	0.402	1.0	GO:0070201
cellular response to growth factor stimulus (GO:0071363)	487	9	12.23	-	.74	0.461	1.0	GO:0071363
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	163	3	4.09	-	.73	0.802	1.0	GO:2001236
plasma membrane organization (GO:0007009)	163	3	4.09	-	.73	0.802	1.0	GO:0007009
response to transforming growth factor beta (GO:0071559)	163	3	4.09	-	.73	0.802	1.0	GO:0071559
protein phosphorylation (GO:0006468)	326	6	8.19	-	.73	0.59	1.0	GO:0006468
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	109	2	2.74	-	.73	1.0	1.0	GO:2001243
regulation of heart rate (GO:0002027)	109	2	2.74	-	.73	1.0	1.0	GO:0002027
peptidyl-lysine modification (GO:0018205)	109	2	2.74	-	.73	1.0	1.0	GO:0018205
organelle membrane fusion (GO:0090174)	109	2	2.74	-	.73	1.0	1.0	GO:0090174
hormone transport (GO:0009914)	109	2	2.74	-	.73	1.0	1.0	GO:0009914
negative regulation of lipid metabolic process (GO:0045833)	109	2	2.74	-	.73	1.0	1.0	GO:0045833
reactive oxygen species metabolic process (GO:0072593)	109	2	2.74	-	.73	1.0	1.0	GO:0072593
regulation of synapse structure or activity (GO:0050803)	328	6	8.24	-	.73	0.591	1.0	GO:0050803
positive regulation of autophagy (GO:0010508)	164	3	4.12	-	.73	0.802	1.0	GO:0010508
positive regulation of angiogenesis (GO:0045766)	165	3	4.15	-	.72	0.802	1.0	GO:0045766
regulation of postsynaptic membrane potential (GO:0060078)	110	2	2.76	-	.72	1.0	1.0	GO:0060078
peptidyl-amino acid modification (GO:0018193)	275	5	6.91	-	.72	0.695	1.0	GO:0018193
synaptic signaling (GO:0099536)	495	9	12.44	-	.72	0.383	1.0	GO:0099536
response to temperature stimulus (GO:0009266)	165	3	4.15	-	.72	0.802	1.0	GO:0009266
negative regulation of cell development (GO:0010721)	275	5	6.91	-	.72	0.695	1.0	GO:0010721
blood vessel morphogenesis (GO:0048514)	442	8	11.1	-	.72	0.441	1.0	GO:0048514
skeletal muscle organ development (GO:0060538)	166	3	4.17	-	.72	0.802	1.0	GO:0060538
macromolecule modification (GO:0043412)	1830	33	45.97	-	.72	0.0417	1.0	GO:0043412
nucleoside triphosphate biosynthetic process (GO:0009142)	111	2	2.79	-	.72	1.0	1.0	GO:0009142
nucleoside triphosphate metabolic process (GO:0009141)	222	4	5.58	-	.72	0.666	1.0	GO:0009141
secretion by cell (GO:0032940)	446	8	11.2	-	.71	0.442	1.0	GO:0032940
negative regulation of cell activation (GO:0050866)	223	4	5.6	-	.71	0.666	1.0	GO:0050866
inorganic ion transmembrane transport (GO:0098660)	782	14	19.64	-	.71	0.242	1.0	GO:0098660
positive regulation of cell cycle phase transition (GO:1901989)	112	2	2.81	-	.71	1.0	1.0	GO:1901989
actin filament organization (GO:0007015)	280	5	7.03	-	.71	0.564	1.0	GO:0007015
regulation of cell junction assembly (GO:1901888)	280	5	7.03	-	.71	0.564	1.0	GO:1901888
positive regulation of DNA-binding transcription factor activity (GO:0051091)	112	2	2.81	-	.71	1.0	1.0	GO:0051091
ribosomal small subunit biogenesis (GO:0042274)	112	2	2.81	-	.71	1.0	1.0	GO:0042274
negative regulation of phosphorus metabolic process (GO:0010563)	168	3	4.22	-	.71	0.803	1.0	GO:0010563
positive regulation of cell-cell adhesion (GO:0022409)	336	6	8.44	-	.71	0.484	1.0	GO:0022409
negative regulation of phosphate metabolic process (GO:0045936)	168	3	4.22	-	.71	0.803	1.0	GO:0045936
positive regulation of vasculature development (GO:1904018)	169	3	4.25	-	.71	0.803	1.0	GO:1904018
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	282	5	7.08	-	.71	0.565	1.0	GO:1903039
transmembrane transport (GO:0055085)	1299	23	32.63	-	.70	0.0815	1.0	GO:0055085
chloride transmembrane transport (GO:1902476)	113	2	2.84	-	.70	1.0	1.0	GO:1902476
plasma membrane bounded cell projection assembly (GO:0120031)	452	8	11.35	-	.70	0.364	1.0	GO:0120031
protein modification process (GO:0036211)	1641	29	41.22	-	.70	0.0479	1.0	GO:0036211
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	283	5	7.11	-	.70	0.565	1.0	GO:0051896
gliogenesis (GO:0042063)	283	5	7.11	-	.70	0.565	1.0	GO:0042063
response to tumor necrosis factor (GO:0034612)	170	3	4.27	-	.70	0.803	1.0	GO:0034612
positive regulation of nervous system development (GO:0051962)	284	5	7.13	-	.70	0.565	1.0	GO:0051962
trans-synaptic signaling (GO:0099537)	455	8	11.43	-	.70	0.364	1.0	GO:0099537
mitochondrial membrane organization (GO:0007006)	114	2	2.86	-	.70	1.0	1.0	GO:0007006
positive regulation of canonical NF-kappaB signal transduction (GO:0043123)	228	4	5.73	-	.70	0.668	1.0	GO:0043123
response to virus (GO:0009615)	400	7	10.05	-	.70	0.419	1.0	GO:0009615
male sex differentiation (GO:0046661)	172	3	4.32	-	.69	0.804	1.0	GO:0046661
membrane fusion (GO:0061025)	172	3	4.32	-	.69	0.804	1.0	GO:0061025
inorganic cation transmembrane transport (GO:0098662)	690	12	17.33	-	.69	0.216	1.0	GO:0098662
regulation of protein serine/threonine kinase activity (GO:0071900)	115	2	2.89	-	.69	1.0	1.0	GO:0071900
oxidative phosphorylation (GO:0006119)	115	2	2.89	-	.69	1.0	1.0	GO:0006119
skeletal system morphogenesis (GO:0048705)	230	4	5.78	-	.69	0.669	1.0	GO:0048705
monoatomic ion transmembrane transport (GO:0034220)	864	15	21.7	-	.69	0.149	1.0	GO:0034220
response to growth factor (GO:0070848)	519	9	13.04	-	.69	0.318	1.0	GO:0070848
nucleobase-containing compound transport (GO:0015931)	231	4	5.8	-	.69	0.669	1.0	GO:0015931
autophagy (GO:0006914)	347	6	8.72	-	.69	0.486	1.0	GO:0006914
process utilizing autophagic mechanism (GO:0061919)	347	6	8.72	-	.69	0.486	1.0	GO:0061919
negative regulation of apoptotic signaling pathway (GO:2001234)	232	4	5.83	-	.69	0.67	1.0	GO:2001234
negative regulation of leukocyte differentiation (GO:1902106)	116	2	2.91	-	.69	1.0	1.0	GO:1902106
negative regulation of lymphocyte activation (GO:0051250)	174	3	4.37	-	.69	0.805	1.0	GO:0051250
cell projection assembly (GO:0030031)	465	8	11.68	-	.68	0.366	1.0	GO:0030031
gonad development (GO:0008406)	233	4	5.85	-	.68	0.67	1.0	GO:0008406
organophosphate ester transport (GO:0015748)	175	3	4.4	-	.68	0.805	1.0	GO:0015748
negative regulation of transport (GO:0051051)	409	7	10.27	-	.68	0.422	1.0	GO:0051051
regulation of DNA repair (GO:0006282)	234	4	5.88	-	.68	0.671	1.0	GO:0006282
cytoskeleton-dependent cytokinesis (GO:0061640)	117	2	2.94	-	.68	1.0	1.0	GO:0061640
regulation of mitochondrion organization (GO:0010821)	117	2	2.94	-	.68	1.0	1.0	GO:0010821
negative regulation of neuron apoptotic process (GO:0043524)	176	3	4.42	-	.68	0.806	1.0	GO:0043524
regulation of actin cytoskeleton organization (GO:0032956)	353	6	8.87	-	.68	0.393	1.0	GO:0032956
regulation of transmembrane transport (GO:0034762)	412	7	10.35	-	.68	0.342	1.0	GO:0034762
endomembrane system organization (GO:0010256)	590	10	14.82	-	.67	0.23	1.0	GO:0010256
negative regulation of cellular component organization (GO:0051129)	709	12	17.81	-	.67	0.179	1.0	GO:0051129
sensory organ morphogenesis (GO:0090596)	296	5	7.44	-	.67	0.456	1.0	GO:0090596
development of primary sexual characteristics (GO:0045137)	238	4	5.98	-	.67	0.533	1.0	GO:0045137
regulation of type II interferon production (GO:0032649)	119	2	2.99	-	.67	0.772	1.0	GO:0032649
cytokinesis (GO:0000910)	119	2	2.99	-	.67	0.772	1.0	GO:0000910
tissue remodeling (GO:0048771)	119	2	2.99	-	.67	0.772	1.0	GO:0048771
regulation of synapse assembly (GO:0051963)	179	3	4.5	-	.67	0.634	1.0	GO:0051963
regulation of cellular component size (GO:0032535)	359	6	9.02	-	.67	0.394	1.0	GO:0032535
post-translational protein modification (GO:0043687)	840	14	21.1	-	.66	0.115	1.0	GO:0043687
protein ubiquitination (GO:0016567)	600	10	15.07	-	.66	0.231	1.0	GO:0016567
lipid homeostasis (GO:0055088)	180	3	4.52	-	.66	0.634	1.0	GO:0055088
negative regulation of phosphorylation (GO:0042326)	120	2	3.01	-	.66	0.772	1.0	GO:0042326
positive regulation of cation transmembrane transport (GO:1904064)	120	2	3.01	-	.66	0.772	1.0	GO:1904064
regulation of anatomical structure morphogenesis (GO:0022603)	845	14	21.23	-	.66	0.115	1.0	GO:0022603
isoprenoid metabolic process (GO:0006720)	121	2	3.04	-	.66	0.773	1.0	GO:0006720
negative regulation of hemopoiesis (GO:1903707)	121	2	3.04	-	.66	0.773	1.0	GO:1903707
regulation of protein localization (GO:0032880)	910	15	22.86	-	.66	0.103	1.0	GO:0032880
protein modification by small protein conjugation or removal (GO:0070647)	789	13	19.82	-	.66	0.13	1.0	GO:0070647
regulation of epithelial cell proliferation (GO:0050678)	365	6	9.17	-	.65	0.396	1.0	GO:0050678
monoatomic ion transport (GO:0006811)	1037	17	26.05	-	.65	0.0665	1.0	GO:0006811
mononuclear cell migration (GO:0071674)	122	2	3.06	-	.65	0.773	1.0	GO:0071674
regulation of chromosome organization (GO:0033044)	244	4	6.13	-	.65	0.535	1.0	GO:0033044
double-strand break repair via homologous recombination (GO:0000724)	122	2	3.06	-	.65	0.773	1.0	GO:0000724
mRNA splicing, via spliceosome (GO:0000398)	244	4	6.13	-	.65	0.535	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	244	4	6.13	-	.65	0.535	1.0	GO:0000377
camera-type eye development (GO:0043010)	367	6	9.22	-	.65	0.396	1.0	GO:0043010
muscle contraction (GO:0006936)	245	4	6.15	-	.65	0.535	1.0	GO:0006936
positive regulation of transmembrane transport (GO:0034764)	184	3	4.62	-	.65	0.634	1.0	GO:0034764
B cell differentiation (GO:0030183)	123	2	3.09	-	.65	0.773	1.0	GO:0030183
regulation of leukocyte chemotaxis (GO:0002688)	123	2	3.09	-	.65	0.773	1.0	GO:0002688
gland development (GO:0048732)	433	7	10.88	-	.64	0.277	1.0	GO:0048732
viral life cycle (GO:0019058)	186	3	4.67	-	.64	0.635	1.0	GO:0019058
chloride transport (GO:0006821)	124	2	3.12	-	.64	0.773	1.0	GO:0006821
positive regulation of mitotic cell cycle (GO:0045931)	124	2	3.12	-	.64	0.773	1.0	GO:0045931
RNA splicing, via transesterification reactions (GO:0000375)	249	4	6.26	-	.64	0.537	1.0	GO:0000375
RNA localization (GO:0006403)	187	3	4.7	-	.64	0.636	1.0	GO:0006403
negative regulation of cell projection organization (GO:0031345)	187	3	4.7	-	.64	0.636	1.0	GO:0031345
positive regulation of monoatomic ion transmembrane transport (GO:0034767)	125	2	3.14	-	.64	0.773	1.0	GO:0034767
positive regulation of cellular component organization (GO:0051130)	1127	18	28.31	-	.64	0.0493	1.0	GO:0051130
biological process involved in symbiotic interaction (GO:0044403)	188	3	4.72	-	.64	0.636	1.0	GO:0044403
regulation of cell-matrix adhesion (GO:0001952)	126	2	3.17	-	.63	0.774	1.0	GO:0001952
cellular response to reactive oxygen species (GO:0034614)	126	2	3.17	-	.63	0.774	1.0	GO:0034614
DNA metabolic process (GO:0006259)	757	12	19.02	-	.63	0.122	1.0	GO:0006259
regulation of exocytosis (GO:0017157)	190	3	4.77	-	.63	0.637	1.0	GO:0017157
DNA recombination (GO:0006310)	254	4	6.38	-	.63	0.423	1.0	GO:0006310
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	4	6.41	-	.62	0.423	1.0	GO:0002429
stem cell population maintenance (GO:0019827)	128	2	3.22	-	.62	0.774	1.0	GO:0019827
monoatomic cation transmembrane transport (GO:0098655)	706	11	17.74	-	.62	0.111	1.0	GO:0098655
protein polyubiquitination (GO:0000209)	257	4	6.46	-	.62	0.423	1.0	GO:0000209
limbic system development (GO:0021761)	129	2	3.24	-	.62	0.775	1.0	GO:0021761
nuclear export (GO:0051168)	129	2	3.24	-	.62	0.775	1.0	GO:0051168
regulation of regulated secretory pathway (GO:1903305)	129	2	3.24	-	.62	0.775	1.0	GO:1903305
regulation of neuron differentiation (GO:0045664)	194	3	4.87	-	.62	0.64	1.0	GO:0045664
negative regulation of neuron projection development (GO:0010977)	130	2	3.27	-	.61	0.775	1.0	GO:0010977
embryonic limb morphogenesis (GO:0030326)	130	2	3.27	-	.61	0.775	1.0	GO:0030326
embryonic appendage morphogenesis (GO:0035113)	130	2	3.27	-	.61	0.775	1.0	GO:0035113
DNA-templated transcription (GO:0006351)	586	9	14.72	-	.61	0.14	1.0	GO:0006351
monoatomic cation transport (GO:0006812)	847	13	21.28	-	.61	0.0715	1.0	GO:0006812
regulation of macroautophagy (GO:0016241)	196	3	4.92	-	.61	0.495	1.0	GO:0016241
negative regulation of establishment of protein localization (GO:1904950)	131	2	3.29	-	.61	0.776	1.0	GO:1904950
cerebral cortex development (GO:0021987)	131	2	3.29	-	.61	0.776	1.0	GO:0021987
lung development (GO:0030324)	198	3	4.97	-	.60	0.495	1.0	GO:0030324
inorganic anion transmembrane transport (GO:0098661)	132	2	3.32	-	.60	0.776	1.0	GO:0098661
protein secretion (GO:0009306)	132	2	3.32	-	.60	0.776	1.0	GO:0009306
regulation of membrane potential (GO:0042391)	464	7	11.66	-	.60	0.226	1.0	GO:0042391
regulation of osteoblast differentiation (GO:0045667)	133	2	3.34	-	.60	0.777	1.0	GO:0045667
maintenance of cell number (GO:0098727)	133	2	3.34	-	.60	0.777	1.0	GO:0098727
pallium development (GO:0021543)	200	3	5.02	-	.60	0.495	1.0	GO:0021543
regulation of endothelial cell proliferation (GO:0001936)	134	2	3.37	-	.59	0.778	1.0	GO:0001936
regulation of cellular localization (GO:0060341)	537	8	13.49	-	.59	0.16	1.0	GO:0060341
regulation of actin filament organization (GO:0110053)	269	4	6.76	-	.59	0.428	1.0	GO:0110053
respiratory tube development (GO:0030323)	202	3	5.07	-	.59	0.496	1.0	GO:0030323
regulation of lymphocyte mediated immunity (GO:0002706)	202	3	5.07	-	.59	0.496	1.0	GO:0002706
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	270	4	6.78	-	.59	0.428	1.0	GO:0002460
establishment of protein localization to extracellular region (GO:0035592)	135	2	3.39	-	.59	0.778	1.0	GO:0035592
positive regulation of epithelial cell proliferation (GO:0050679)	204	3	5.12	-	.59	0.497	1.0	GO:0050679
negative regulation of immune effector process (GO:0002698)	136	2	3.42	-	.59	0.779	1.0	GO:0002698
amino acid transport (GO:0006865)	137	2	3.44	-	.58	0.589	1.0	GO:0006865
response to ethanol (GO:0045471)	137	2	3.44	-	.58	0.589	1.0	GO:0045471
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	274	4	6.88	-	.58	0.332	1.0	GO:0090092
negative regulation of epithelial cell proliferation (GO:0050680)	137	2	3.44	-	.58	0.589	1.0	GO:0050680
cytosolic transport (GO:0016482)	137	2	3.44	-	.58	0.589	1.0	GO:0016482
negative regulation of protein modification process (GO:0031400)	206	3	5.18	-	.58	0.498	1.0	GO:0031400
protein-RNA complex assembly (GO:0022618)	207	3	5.2	-	.58	0.498	1.0	GO:0022618
positive regulation of lipid metabolic process (GO:0045834)	138	2	3.47	-	.58	0.589	1.0	GO:0045834
organelle fusion (GO:0048284)	139	2	3.49	-	.57	0.589	1.0	GO:0048284
regulation of cellular component biogenesis (GO:0044087)	1045	15	26.25	-	.57	0.0193	1.0	GO:0044087
eye development (GO:0001654)	419	6	10.53	-	.57	0.204	1.0	GO:0001654
regulation of fat cell differentiation (GO:0045598)	140	2	3.52	-	.57	0.589	1.0	GO:0045598
sensory organ development (GO:0007423)	631	9	15.85	-	.57	0.0911	1.0	GO:0007423
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	211	3	5.3	-	.57	0.501	1.0	GO:0120032
visual system development (GO:0150063)	423	6	10.63	-	.56	0.205	1.0	GO:0150063
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	4	7.11	-	.56	0.335	1.0	GO:0070372
protein localization to extracellular region (GO:0071692)	142	2	3.57	-	.56	0.59	1.0	GO:0071692
regulation of reactive oxygen species metabolic process (GO:2000377)	142	2	3.57	-	.56	0.59	1.0	GO:2000377
regulation of protein-containing complex assembly (GO:0043254)	427	6	10.73	-	.56	0.16	1.0	GO:0043254
regulation of cell projection assembly (GO:0060491)	214	3	5.38	-	.56	0.383	1.0	GO:0060491
ossification (GO:0001503)	286	4	7.18	-	.56	0.336	1.0	GO:0001503
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	143	2	3.59	-	.56	0.59	1.0	GO:0017015
sensory system development (GO:0048880)	430	6	10.8	-	.56	0.16	1.0	GO:0048880
positive regulation of organelle organization (GO:0010638)	503	7	12.64	-	.55	0.112	1.0	GO:0010638
protein-RNA complex organization (GO:0071826)	216	3	5.43	-	.55	0.383	1.0	GO:0071826
regulation of axonogenesis (GO:0050770)	144	2	3.62	-	.55	0.591	1.0	GO:0050770
chemical synaptic transmission (GO:0007268)	433	6	10.88	-	.55	0.16	1.0	GO:0007268
anterograde trans-synaptic signaling (GO:0098916)	433	6	10.88	-	.55	0.16	1.0	GO:0098916
vesicle organization (GO:0016050)	361	5	9.07	-	.55	0.231	1.0	GO:0016050
Golgi organization (GO:0007030)	145	2	3.64	-	.55	0.591	1.0	GO:0007030
regulation of double-strand break repair (GO:2000779)	147	2	3.69	-	.54	0.592	1.0	GO:2000779
regulation of protein localization to nucleus (GO:1900180)	147	2	3.69	-	.54	0.592	1.0	GO:1900180
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	4	7.41	-	.54	0.259	1.0	GO:0034765
regulation of calcium ion transmembrane transport (GO:1903169)	148	2	3.72	-	.54	0.593	1.0	GO:1903169
positive regulation of synaptic transmission (GO:0050806)	148	2	3.72	-	.54	0.593	1.0	GO:0050806
monoatomic anion transmembrane transport (GO:0098656)	148	2	3.72	-	.54	0.593	1.0	GO:0098656
negative regulation of molecular function (GO:0044092)	298	4	7.49	-	.53	0.26	1.0	GO:0044092
regulation of autophagy (GO:0010506)	373	5	9.37	-	.53	0.18	1.0	GO:0010506
glial cell differentiation (GO:0010001)	224	3	5.63	-	.53	0.386	1.0	GO:0010001
biological process involved in interaction with host (GO:0051701)	150	2	3.77	-	.53	0.595	1.0	GO:0051701
response to insulin (GO:0032868)	226	3	5.68	-	.53	0.387	1.0	GO:0032868
respiratory system development (GO:0060541)	226	3	5.68	-	.53	0.387	1.0	GO:0060541
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	152	2	3.82	-	.52	0.596	1.0	GO:0090101
positive regulation of neurogenesis (GO:0050769)	228	3	5.73	-	.52	0.389	1.0	GO:0050769
response to nutrient (GO:0007584)	153	2	3.84	-	.52	0.597	1.0	GO:0007584
negative regulation of catalytic activity (GO:0043086)	154	2	3.87	-	.52	0.598	1.0	GO:0043086
regulation of endocytosis (GO:0030100)	309	4	7.76	-	.52	0.2	1.0	GO:0030100
response to corticosteroid (GO:0031960)	157	2	3.94	-	.51	0.445	1.0	GO:0031960
limb morphogenesis (GO:0035108)	157	2	3.94	-	.51	0.445	1.0	GO:0035108
appendage morphogenesis (GO:0035107)	157	2	3.94	-	.51	0.445	1.0	GO:0035107
membrane organization (GO:0061024)	789	10	19.82	-	.50	0.0197	1.0	GO:0061024
regulation of lipid localization (GO:1905952)	158	2	3.97	-	.50	0.445	1.0	GO:1905952
regulation of vesicle-mediated transport (GO:0060627)	555	7	13.94	-	.50	0.0539	1.0	GO:0060627
antigen receptor-mediated signaling pathway (GO:0050851)	161	2	4.04	-	.49	0.446	1.0	GO:0050851
positive regulation of endocytosis (GO:0045807)	161	2	4.04	-	.49	0.446	1.0	GO:0045807
leukocyte mediated immunity (GO:0002443)	323	4	8.11	-	.49	0.205	1.0	GO:0002443
monoatomic anion transport (GO:0006820)	162	2	4.07	-	.49	0.447	1.0	GO:0006820
inorganic anion transport (GO:0015698)	162	2	4.07	-	.49	0.447	1.0	GO:0015698
metal ion transport (GO:0030001)	665	8	16.71	-	.48	0.0231	1.0	GO:0030001
potassium ion transmembrane transport (GO:0071805)	168	2	4.22	-	.47	0.451	1.0	GO:0071805
import across plasma membrane (GO:0098739)	169	2	4.25	-	.47	0.452	1.0	GO:0098739
positive regulation of cellular component biogenesis (GO:0044089)	516	6	12.96	-	.46	0.0452	1.0	GO:0044089
sensory perception of sound (GO:0007605)	172	2	4.32	-	.46	0.455	1.0	GO:0007605
neuromuscular process (GO:0050905)	173	2	4.35	-	.46	0.333	1.0	GO:0050905
response to reactive oxygen species (GO:0000302)	173	2	4.35	-	.46	0.333	1.0	GO:0000302
calcium-mediated signaling (GO:0019722)	174	2	4.37	-	.46	0.333	1.0	GO:0019722
positive regulation of supramolecular fiber organization (GO:1902905)	174	2	4.37	-	.46	0.333	1.0	GO:1902905
regulation of leukocyte mediated immunity (GO:0002703)	262	3	6.58	-	.46	0.228	1.0	GO:0002703
regulation of protein localization to membrane (GO:1905475)	177	2	4.45	-	.45	0.334	1.0	GO:1905475
