Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
negative regulation of canonical NF-kappaB signal transduction (GO:0043124)	93	2	2.28	-	.88	1.0	1.0	GO:0043124
cellular response to starvation (GO:0009267)	186	4	4.56	-	.88	1.0	1.0	GO:0009267
RNA 3'-end processing (GO:0031123)	93	2	2.28	-	.88	1.0	1.0	GO:0031123
positive regulation of lymphocyte differentiation (GO:0045621)	140	3	3.44	-	.87	1.0	1.0	GO:0045621
kidney epithelium development (GO:0072073)	140	3	3.44	-	.87	1.0	1.0	GO:0072073
regulation of mRNA processing (GO:0050684)	140	3	3.44	-	.87	1.0	1.0	GO:0050684
establishment of cell polarity (GO:0030010)	140	3	3.44	-	.87	1.0	1.0	GO:0030010
RNA localization (GO:0006403)	187	4	4.59	-	.87	1.0	1.0	GO:0006403
cellular homeostasis (GO:0019725)	703	15	17.25	-	.87	0.709	1.0	GO:0019725
cell-cell junction organization (GO:0045216)	188	4	4.61	-	.87	1.0	1.0	GO:0045216
autophagosome organization (GO:1905037)	94	2	2.31	-	.87	1.0	1.0	GO:1905037
granulocyte migration (GO:0097530)	94	2	2.31	-	.87	1.0	1.0	GO:0097530
B cell mediated immunity (GO:0019724)	188	4	4.61	-	.87	1.0	1.0	GO:0019724
primary alcohol metabolic process (GO:0034308)	94	2	2.31	-	.87	1.0	1.0	GO:0034308
regulation of monoatomic ion transport (GO:0043269)	425	9	10.43	-	.86	0.873	1.0	GO:0043269
negative regulation of cellular component organization (GO:0051129)	709	15	17.4	-	.86	0.71	1.0	GO:0051129
glycoprotein metabolic process (GO:0009100)	331	7	8.12	-	.86	0.858	1.0	GO:0009100
regulation of biosynthetic process (GO:0009889)	5204	110	127.7	-	.86	0.0696	1.0	GO:0009889
leukocyte proliferation (GO:0070661)	142	3	3.48	-	.86	1.0	1.0	GO:0070661
mitotic sister chromatid segregation (GO:0000070)	142	3	3.48	-	.86	1.0	1.0	GO:0000070
regulation of macromolecule biosynthetic process (GO:0010556)	5019	106	123.16	-	.86	0.0744	1.0	GO:0010556
immune response (GO:0006955)	1753	37	43.02	-	.86	0.374	1.0	GO:0006955
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	95	2	2.33	-	.86	1.0	1.0	GO:1902099
regulation of leukocyte apoptotic process (GO:2000106)	95	2	2.33	-	.86	1.0	1.0	GO:2000106
cellular response to topologically incorrect protein (GO:0035967)	95	2	2.33	-	.86	1.0	1.0	GO:0035967
negative regulation of nucleobase-containing compound metabolic process (GO:0045934)	1615	34	39.63	-	.86	0.402	1.0	GO:0045934
reproductive process (GO:0022414)	1569	33	38.5	-	.86	0.396	1.0	GO:0022414
negative regulation of catabolic process (GO:0009895)	381	8	9.35	-	.86	0.866	1.0	GO:0009895
RNA metabolic process (GO:0016070)	1572	33	38.57	-	.86	0.396	1.0	GO:0016070
positive regulation of DNA repair (GO:0045739)	143	3	3.51	-	.85	1.0	1.0	GO:0045739
regulation of gene expression (GO:0010468)	4913	103	120.56	-	.85	0.0644	1.0	GO:0010468
RNA splicing (GO:0008380)	382	8	9.37	-	.85	0.867	1.0	GO:0008380
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	42	49.22	-	.85	0.323	1.0	GO:0045935
regulation of axonogenesis (GO:0050770)	144	3	3.53	-	.85	1.0	1.0	GO:0050770
cellular response to chemical stress (GO:0062197)	288	6	7.07	-	.85	0.848	1.0	GO:0062197
learning or memory (GO:0007611)	288	6	7.07	-	.85	0.848	1.0	GO:0007611
endosome organization (GO:0007032)	96	2	2.36	-	.85	1.0	1.0	GO:0007032
regulation of cytokinesis (GO:0032465)	96	2	2.36	-	.85	1.0	1.0	GO:0032465
response to endoplasmic reticulum stress (GO:0034976)	241	5	5.91	-	.85	1.0	1.0	GO:0034976
chromosome segregation (GO:0007059)	339	7	8.32	-	.84	0.859	1.0	GO:0007059
intracellular monoatomic cation homeostasis (GO:0030003)	436	9	10.7	-	.84	0.754	1.0	GO:0030003
alcohol biosynthetic process (GO:0046165)	97	2	2.38	-	.84	1.0	1.0	GO:0046165
protein K48-linked ubiquitination (GO:0070936)	97	2	2.38	-	.84	1.0	1.0	GO:0070936
female gonad development (GO:0008585)	97	2	2.38	-	.84	1.0	1.0	GO:0008585
positive regulation of leukocyte chemotaxis (GO:0002690)	97	2	2.38	-	.84	1.0	1.0	GO:0002690
regulation of Wnt signaling pathway (GO:0030111)	340	7	8.34	-	.84	0.859	1.0	GO:0030111
protein-containing complex disassembly (GO:0032984)	146	3	3.58	-	.84	1.0	1.0	GO:0032984
sister chromatid segregation (GO:0000819)	146	3	3.58	-	.84	1.0	1.0	GO:0000819
RNA biosynthetic process (GO:0032774)	1414	29	34.7	-	.84	0.372	1.0	GO:0032774
cilium movement (GO:0003341)	244	5	5.99	-	.84	0.836	1.0	GO:0003341
regulation of metabolic process (GO:0019222)	6255	128	153.49	-	.83	0.0124	1.0	GO:0019222
translation (GO:0006412)	391	8	9.59	-	.83	0.741	1.0	GO:0006412
regulation of cell development (GO:0060284)	831	17	20.39	-	.83	0.493	1.0	GO:0060284
regulation of double-strand break repair (GO:2000779)	147	3	3.61	-	.83	1.0	1.0	GO:2000779
mitochondrial gene expression (GO:0140053)	147	3	3.61	-	.83	1.0	1.0	GO:0140053
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	98	2	2.4	-	.83	1.0	1.0	GO:0007193
centrosome cycle (GO:0007098)	98	2	2.4	-	.83	1.0	1.0	GO:0007098
negative regulation of RNA catabolic process (GO:1902369)	98	2	2.4	-	.83	1.0	1.0	GO:1902369
dorsal/ventral pattern formation (GO:0009953)	98	2	2.4	-	.83	1.0	1.0	GO:0009953
negative regulation of monoatomic ion transport (GO:0043271)	98	2	2.4	-	.83	1.0	1.0	GO:0043271
regulation of cellular response to stress (GO:0080135)	540	11	13.25	-	.83	0.671	1.0	GO:0080135
cellular response to tumor necrosis factor (GO:0071356)	148	3	3.63	-	.83	1.0	1.0	GO:0071356
intracellular monoatomic ion homeostasis (GO:0006873)	445	9	10.92	-	.82	0.755	1.0	GO:0006873
DNA biosynthetic process (GO:0071897)	99	2	2.43	-	.82	1.0	1.0	GO:0071897
regulation of binding (GO:0051098)	99	2	2.43	-	.82	1.0	1.0	GO:0051098
organic cation transport (GO:0015695)	99	2	2.43	-	.82	1.0	1.0	GO:0015695
T cell differentiation (GO:0030217)	198	4	4.86	-	.82	1.0	1.0	GO:0030217
regulation of macromolecule metabolic process (GO:0060255)	5699	115	139.84	-	.82	0.0118	1.0	GO:0060255
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	149	3	3.66	-	.82	1.0	1.0	GO:1903038
response to purine-containing compound (GO:0014074)	149	3	3.66	-	.82	1.0	1.0	GO:0014074
positive regulation of transferase activity (GO:0051347)	149	3	3.66	-	.82	1.0	1.0	GO:0051347
regulation of DNA-templated transcription (GO:0006355)	3382	68	82.99	-	.82	0.0683	1.0	GO:0006355
cilium movement involved in cell motility (GO:0060294)	199	4	4.88	-	.82	1.0	1.0	GO:0060294
regulation of catabolic process (GO:0009894)	1048	21	25.72	-	.82	0.411	1.0	GO:0009894
regulation of RNA biosynthetic process (GO:2001141)	3394	68	83.28	-	.82	0.0683	1.0	GO:2001141
regulation of transcription by RNA polymerase II (GO:0006357)	2649	53	65.0	-	.82	0.121	1.0	GO:0006357
muscle system process (GO:0003012)	300	6	7.36	-	.82	0.85	1.0	GO:0003012
membrane lipid biosynthetic process (GO:0046467)	150	3	3.68	-	.82	1.0	1.0	GO:0046467
cytoskeleton-dependent intracellular transport (GO:0030705)	200	4	4.91	-	.82	1.0	1.0	GO:0030705
regulation of extent of cell growth (GO:0061387)	100	2	2.45	-	.82	1.0	1.0	GO:0061387
response to metal ion (GO:0010038)	350	7	8.59	-	.82	0.727	1.0	GO:0010038
inflammatory response (GO:0006954)	601	12	14.75	-	.81	0.591	1.0	GO:0006954
regulation of RNA metabolic process (GO:0051252)	3659	73	89.79	-	.81	0.0516	1.0	GO:0051252
nucleic acid biosynthetic process (GO:0141187)	1504	30	36.91	-	.81	0.26	1.0	GO:0141187
organelle localization (GO:0051640)	552	11	13.55	-	.81	0.577	1.0	GO:0051640
developmental process involved in reproduction (GO:0003006)	1056	21	25.91	-	.81	0.358	1.0	GO:0003006
signal transduction in response to DNA damage (GO:0042770)	151	3	3.71	-	.81	1.0	1.0	GO:0042770
protein maturation (GO:0051604)	554	11	13.59	-	.81	0.577	1.0	GO:0051604
cilium-dependent cell motility (GO:0060285)	202	4	4.96	-	.81	1.0	1.0	GO:0060285
ceramide metabolic process (GO:0006672)	101	2	2.48	-	.81	1.0	1.0	GO:0006672
mitotic spindle organization (GO:0007052)	101	2	2.48	-	.81	1.0	1.0	GO:0007052
positive regulation of interleukin-6 production (GO:0032755)	101	2	2.48	-	.81	1.0	1.0	GO:0032755
cilium or flagellum-dependent cell motility (GO:0001539)	202	4	4.96	-	.81	1.0	1.0	GO:0001539
positive regulation of cold-induced thermogenesis (GO:0120162)	101	2	2.48	-	.81	1.0	1.0	GO:0120162
response to alkaloid (GO:0043279)	101	2	2.48	-	.81	1.0	1.0	GO:0043279
development of primary female sexual characteristics (GO:0046545)	101	2	2.48	-	.81	1.0	1.0	GO:0046545
regulation of protein localization (GO:0032880)	910	18	22.33	-	.81	0.382	1.0	GO:0032880
ribonucleoprotein complex biogenesis (GO:0022613)	457	9	11.21	-	.80	0.645	1.0	GO:0022613
sodium ion transport (GO:0006814)	204	4	5.01	-	.80	0.821	1.0	GO:0006814
regulation of actomyosin structure organization (GO:0110020)	102	2	2.5	-	.80	1.0	1.0	GO:0110020
heart contraction (GO:0060047)	102	2	2.5	-	.80	1.0	1.0	GO:0060047
regulation of DNA-templated transcription elongation (GO:0032784)	102	2	2.5	-	.80	1.0	1.0	GO:0032784
regulation of gliogenesis (GO:0014013)	102	2	2.5	-	.80	1.0	1.0	GO:0014013
defense response to Gram-negative bacterium (GO:0050829)	102	2	2.5	-	.80	1.0	1.0	GO:0050829
platelet activation (GO:0030168)	102	2	2.5	-	.80	1.0	1.0	GO:0030168
DNA damage response (GO:0006974)	817	16	20.05	-	.80	0.419	1.0	GO:0006974
metal ion transport (GO:0030001)	665	13	16.32	-	.80	0.522	1.0	GO:0030001
aerobic respiration (GO:0009060)	205	4	5.03	-	.80	0.821	1.0	GO:0009060
sodium ion transmembrane transport (GO:0035725)	154	3	3.78	-	.79	1.0	1.0	GO:0035725
cellular response to leukemia inhibitory factor (GO:1990830)	103	2	2.53	-	.79	1.0	1.0	GO:1990830
regulation of biomineral tissue development (GO:0070167)	103	2	2.53	-	.79	1.0	1.0	GO:0070167
regulation of glucose metabolic process (GO:0010906)	103	2	2.53	-	.79	1.0	1.0	GO:0010906
regulation of endocytosis (GO:0030100)	309	6	7.58	-	.79	0.711	1.0	GO:0030100
negative regulation of autophagy (GO:0010507)	103	2	2.53	-	.79	1.0	1.0	GO:0010507
regulation of primary metabolic process (GO:0080090)	5163	100	126.69	-	.79	0.00499	1.0	GO:0080090
protein metabolic process (GO:0019538)	3308	64	81.17	-	.79	0.0368	1.0	GO:0019538
ribosome biogenesis (GO:0042254)	311	6	7.63	-	.79	0.711	1.0	GO:0042254
nuclear-transcribed mRNA catabolic process (GO:0000956)	104	2	2.55	-	.78	1.0	1.0	GO:0000956
telomere maintenance (GO:0000723)	104	2	2.55	-	.78	1.0	1.0	GO:0000723
regulation of nucleobase-containing compound metabolic process (GO:0019219)	3962	76	97.22	-	.78	0.014	1.0	GO:0019219
cellular response to oxygen levels (GO:0071453)	157	3	3.85	-	.78	1.0	1.0	GO:0071453
response to UV (GO:0009411)	157	3	3.85	-	.78	1.0	1.0	GO:0009411
blood vessel diameter maintenance (GO:0097746)	157	3	3.85	-	.78	1.0	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	157	3	3.85	-	.78	1.0	1.0	GO:0035296
leukocyte homeostasis (GO:0001776)	105	2	2.58	-	.78	1.0	1.0	GO:0001776
response to leukemia inhibitory factor (GO:1990823)	105	2	2.58	-	.78	1.0	1.0	GO:1990823
chromosome localization (GO:0050000)	105	2	2.58	-	.78	1.0	1.0	GO:0050000
antigen processing and presentation (GO:0019882)	105	2	2.58	-	.78	1.0	1.0	GO:0019882
regulation of multicellular organismal development (GO:2000026)	1419	27	34.82	-	.78	0.182	1.0	GO:2000026
regulation of developmental growth (GO:0048638)	316	6	7.75	-	.77	0.712	1.0	GO:0048638
regulation of tube size (GO:0035150)	158	3	3.88	-	.77	1.0	1.0	GO:0035150
regulation of neurogenesis (GO:0050767)	369	7	9.05	-	.77	0.61	1.0	GO:0050767
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	106	2	2.6	-	.77	1.0	1.0	GO:2000060
regulation of actin filament bundle assembly (GO:0032231)	106	2	2.6	-	.77	1.0	1.0	GO:0032231
phospholipid transport (GO:0015914)	106	2	2.6	-	.77	1.0	1.0	GO:0015914
placenta development (GO:0001890)	159	3	3.9	-	.77	1.0	1.0	GO:0001890
RNA transport (GO:0050658)	159	3	3.9	-	.77	1.0	1.0	GO:0050658
nucleic acid transport (GO:0050657)	159	3	3.9	-	.77	1.0	1.0	GO:0050657
regulation of monoatomic cation transmembrane transport (GO:1904062)	266	5	6.53	-	.77	0.691	1.0	GO:1904062
regulation of protein-containing complex assembly (GO:0043254)	427	8	10.48	-	.76	0.528	1.0	GO:0043254
response to oxidative stress (GO:0006979)	374	7	9.18	-	.76	0.611	1.0	GO:0006979
positive regulation of protein catabolic process (GO:0045732)	214	4	5.25	-	.76	0.823	1.0	GO:0045732
canonical Wnt signaling pathway (GO:0060070)	107	2	2.63	-	.76	1.0	1.0	GO:0060070
regulation of sister chromatid segregation (GO:0033045)	107	2	2.63	-	.76	1.0	1.0	GO:0033045
positive regulation of catabolic process (GO:0009896)	535	10	13.13	-	.76	0.478	1.0	GO:0009896
positive regulation of protein ubiquitination (GO:0031398)	107	2	2.63	-	.76	1.0	1.0	GO:0031398
artery development (GO:0060840)	107	2	2.63	-	.76	1.0	1.0	GO:0060840
establishment of RNA localization (GO:0051236)	161	3	3.95	-	.76	1.0	1.0	GO:0051236
amide biosynthetic process (GO:0043604)	161	3	3.95	-	.76	1.0	1.0	GO:0043604
adult behavior (GO:0030534)	161	3	3.95	-	.76	1.0	1.0	GO:0030534
endosomal transport (GO:0016197)	269	5	6.6	-	.76	0.691	1.0	GO:0016197
cell population proliferation (GO:0008283)	755	14	18.53	-	.76	0.337	1.0	GO:0008283
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	270	5	6.63	-	.75	0.691	1.0	GO:0002460
regulation of neurotransmitter transport (GO:0051588)	108	2	2.65	-	.75	1.0	1.0	GO:0051588
sulfur compound biosynthetic process (GO:0044272)	108	2	2.65	-	.75	1.0	1.0	GO:0044272
telomere organization (GO:0032200)	108	2	2.65	-	.75	1.0	1.0	GO:0032200
gland development (GO:0048732)	433	8	10.63	-	.75	0.529	1.0	GO:0048732
myeloid leukocyte activation (GO:0002274)	163	3	4.0	-	.75	0.801	1.0	GO:0002274
regulation of fatty acid metabolic process (GO:0019217)	109	2	2.67	-	.75	1.0	1.0	GO:0019217
glycolipid metabolic process (GO:0006664)	109	2	2.67	-	.75	1.0	1.0	GO:0006664
mitochondrial translation (GO:0032543)	109	2	2.67	-	.75	1.0	1.0	GO:0032543
positive regulation of hydrolase activity (GO:0051345)	109	2	2.67	-	.75	1.0	1.0	GO:0051345
DNA integrity checkpoint signaling (GO:0031570)	109	2	2.67	-	.75	1.0	1.0	GO:0031570
cellular process involved in reproduction in multicellular organism (GO:0022412)	436	8	10.7	-	.75	0.529	1.0	GO:0022412
reactive oxygen species metabolic process (GO:0072593)	109	2	2.67	-	.75	1.0	1.0	GO:0072593
negative regulation of mRNA metabolic process (GO:1903312)	109	2	2.67	-	.75	1.0	1.0	GO:1903312
sulfur compound metabolic process (GO:0006790)	273	5	6.7	-	.75	0.692	1.0	GO:0006790
learning (GO:0007612)	164	3	4.02	-	.75	0.801	1.0	GO:0007612
cerebellum development (GO:0021549)	110	2	2.7	-	.74	1.0	1.0	GO:0021549
small GTPase-mediated signal transduction (GO:0007264)	275	5	6.75	-	.74	0.693	1.0	GO:0007264
regulation of steroid metabolic process (GO:0019218)	110	2	2.7	-	.74	1.0	1.0	GO:0019218
positive regulation of developmental growth (GO:0048639)	165	3	4.05	-	.74	0.801	1.0	GO:0048639
negative regulation of cell development (GO:0010721)	275	5	6.75	-	.74	0.693	1.0	GO:0010721
sphingolipid biosynthetic process (GO:0030148)	110	2	2.7	-	.74	1.0	1.0	GO:0030148
liposaccharide metabolic process (GO:1903509)	110	2	2.7	-	.74	1.0	1.0	GO:1903509
epithelial cell differentiation (GO:0030855)	662	12	16.24	-	.74	0.369	1.0	GO:0030855
nucleic acid catabolic process (GO:0141188)	222	4	5.45	-	.73	0.666	1.0	GO:0141188
response to oxygen levels (GO:0070482)	333	6	8.17	-	.73	0.59	1.0	GO:0070482
organ growth (GO:0035265)	111	2	2.72	-	.73	1.0	1.0	GO:0035265
positive regulation of protein localization (GO:1903829)	447	8	10.97	-	.73	0.44	1.0	GO:1903829
amino acid metabolic process (GO:0006520)	280	5	6.87	-	.73	0.694	1.0	GO:0006520
regulation of cell junction assembly (GO:1901888)	280	5	6.87	-	.73	0.694	1.0	GO:1901888
methylation (GO:0032259)	224	4	5.5	-	.73	0.666	1.0	GO:0032259
oogenesis (GO:0048477)	112	2	2.75	-	.73	1.0	1.0	GO:0048477
microtubule organizing center organization (GO:0031023)	112	2	2.75	-	.73	1.0	1.0	GO:0031023
response to alcohol (GO:0097305)	280	5	6.87	-	.73	0.694	1.0	GO:0097305
carbohydrate metabolic process (GO:0005975)	449	8	11.02	-	.73	0.44	1.0	GO:0005975
transcription by RNA polymerase II (GO:0006366)	449	8	11.02	-	.73	0.44	1.0	GO:0006366
positive regulation of DNA metabolic process (GO:0051054)	281	5	6.9	-	.73	0.695	1.0	GO:0051054
import across plasma membrane (GO:0098739)	169	3	4.15	-	.72	0.802	1.0	GO:0098739
organic hydroxy compound transport (GO:0015850)	170	3	4.17	-	.72	0.802	1.0	GO:0015850
response to tumor necrosis factor (GO:0034612)	170	3	4.17	-	.72	0.802	1.0	GO:0034612
regulation of nervous system development (GO:0051960)	456	8	11.19	-	.71	0.442	1.0	GO:0051960
skin development (GO:0043588)	286	5	7.02	-	.71	0.564	1.0	GO:0043588
female gamete generation (GO:0007292)	172	3	4.22	-	.71	0.803	1.0	GO:0007292
spindle organization (GO:0007051)	172	3	4.22	-	.71	0.803	1.0	GO:0007051
heart process (GO:0003015)	115	2	2.82	-	.71	1.0	1.0	GO:0003015
positive regulation of cell junction assembly (GO:1901890)	115	2	2.82	-	.71	1.0	1.0	GO:1901890
positive regulation of proteasomal protein catabolic process (GO:1901800)	115	2	2.82	-	.71	1.0	1.0	GO:1901800
cellular response to light stimulus (GO:0071482)	115	2	2.82	-	.71	1.0	1.0	GO:0071482
monoatomic cation homeostasis (GO:0055080)	518	9	12.71	-	.71	0.386	1.0	GO:0055080
Wnt signaling pathway (GO:0016055)	288	5	7.07	-	.71	0.564	1.0	GO:0016055
regulation of muscle contraction (GO:0006937)	173	3	4.25	-	.71	0.803	1.0	GO:0006937
response to reactive oxygen species (GO:0000302)	173	3	4.25	-	.71	0.803	1.0	GO:0000302
epidermis development (GO:0008544)	346	6	8.49	-	.71	0.484	1.0	GO:0008544
cellular respiration (GO:0045333)	231	4	5.67	-	.71	0.667	1.0	GO:0045333
negative regulation of leukocyte differentiation (GO:1902106)	116	2	2.85	-	.70	1.0	1.0	GO:1902106
protein autophosphorylation (GO:0046777)	116	2	2.85	-	.70	1.0	1.0	GO:0046777
eye morphogenesis (GO:0048592)	174	3	4.27	-	.70	0.803	1.0	GO:0048592
female sex differentiation (GO:0046660)	117	2	2.87	-	.70	1.0	1.0	GO:0046660
extrinsic apoptotic signaling pathway (GO:0097191)	117	2	2.87	-	.70	1.0	1.0	GO:0097191
digestion (GO:0007586)	117	2	2.87	-	.70	1.0	1.0	GO:0007586
DNA-templated transcription (GO:0006351)	586	10	14.38	-	.70	0.278	1.0	GO:0006351
cellular response to radiation (GO:0071478)	176	3	4.32	-	.69	0.804	1.0	GO:0071478
proteolysis (GO:0006508)	1292	22	31.7	-	.69	0.077	1.0	GO:0006508
monoatomic ion homeostasis (GO:0050801)	529	9	12.98	-	.69	0.318	1.0	GO:0050801
Notch signaling pathway (GO:0007219)	118	2	2.9	-	.69	1.0	1.0	GO:0007219
nuclear chromosome segregation (GO:0098813)	236	4	5.79	-	.69	0.669	1.0	GO:0098813
regulation of monoatomic ion transmembrane transport (GO:0034765)	295	5	7.24	-	.69	0.567	1.0	GO:0034765
response to type II interferon (GO:0034341)	118	2	2.9	-	.69	1.0	1.0	GO:0034341
meiotic nuclear division (GO:0140013)	178	3	4.37	-	.69	0.805	1.0	GO:0140013
regulation of DNA replication (GO:0006275)	119	2	2.92	-	.68	1.0	1.0	GO:0006275
tissue remodeling (GO:0048771)	119	2	2.92	-	.68	1.0	1.0	GO:0048771
metencephalon development (GO:0022037)	120	2	2.94	-	.68	1.0	1.0	GO:0022037
protein glycosylation (GO:0006486)	180	3	4.42	-	.68	0.806	1.0	GO:0006486
macromolecule glycosylation (GO:0043413)	180	3	4.42	-	.68	0.806	1.0	GO:0043413
chromosome organization (GO:0051276)	423	7	10.38	-	.67	0.342	1.0	GO:0051276
macromolecule catabolic process (GO:0009057)	1088	18	26.7	-	.67	0.0863	1.0	GO:0009057
regulation of receptor-mediated endocytosis (GO:0048259)	121	2	2.97	-	.67	1.0	1.0	GO:0048259
nucleotide catabolic process (GO:0009166)	121	2	2.97	-	.67	1.0	1.0	GO:0009166
negative regulation of protein catabolic process (GO:0042177)	121	2	2.97	-	.67	1.0	1.0	GO:0042177
cellular component disassembly (GO:0022411)	304	5	7.46	-	.67	0.456	1.0	GO:0022411
nucleobase-containing compound catabolic process (GO:0034655)	366	6	8.98	-	.67	0.394	1.0	GO:0034655
spermatid development (GO:0007286)	244	4	5.99	-	.67	0.534	1.0	GO:0007286
skin epidermis development (GO:0098773)	122	2	2.99	-	.67	0.772	1.0	GO:0098773
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	122	2	2.99	-	.67	0.772	1.0	GO:0061844
positive regulation of transmembrane transport (GO:0034764)	184	3	4.52	-	.66	0.634	1.0	GO:0034764
regulation of muscle system process (GO:0090257)	246	4	6.04	-	.66	0.534	1.0	GO:0090257
macromolecule methylation (GO:0043414)	123	2	3.02	-	.66	0.773	1.0	GO:0043414
regulation of leukocyte chemotaxis (GO:0002688)	123	2	3.02	-	.66	0.773	1.0	GO:0002688
